label	nodestring	subgenre	century	lexicaldiversity	postnt	genre	textid	year	treeid	text
-		oth	16	0.19	1	rel	eintal	1593	35819	Það fékk s. Pétur að skynja þá hann sagði Þú hefur orð eilífs lífs
-		oth	16	0.19	1	rel	eintal	1593	35820	Slíkt hið sama meðkenndu þeir þjónar höfðingjanna sem sendir voru til að fanga þig þá þeir sögðu Aldrei hefur nökkur maður svo talað sem þessi maður
-		oth	16	0.19	1	rel	eintal	1593	35857	Drottinn Jesú upp vek þú mitt hjarta svo sem þú gjörðir þeirri kvinnu Lýdis þá Pálus henni áheyrandi predikaði svo eg það heyri skilji og rótfesti og þar eftir breyti
-		oth	16	0.19	1	rel	eintal	1593	35963	En þessir lofsöngvar voru sá 113. 114. 115. 116. 117. 118. sálmur hvörja sex sálma Gyðingarnir voru vanir að lesa hvörn eftir annan um páskatímann einkum þá þeir höfðu páskalambið etið
-		oth	16	0.19	1	rel	eintal	1593	36028	Leita þú að mér þá eg villist í burtu
-		oth	16	0.19	1	rel	eintal	1593	36029	og græð þú mig þá eg fæ ákomur
-		oth	16	0.19	1	rel	eintal	1593	36036	Minn herra Jesú svo sem þínir lærisveinar tvístruðust og flúðu þá þú fanginn varst og bundinn sem þú þeim áður sagt hafðir svo eru enn í dag þeir sem á þig trúa haldnir sem sauðir sem öngan hirðir hafa
-		oth	16	0.19	1	rel	eintal	1593	36083	Og þá eg geng í myrkranna dal lát mér lýsa geisla þinnar huggunar
-		oth	16	0.19	1	rel	eintal	1593	36089	Sjá hér hvað hold og blóð gjörir Því þá drottinn lét á sér heyra hvörsu að allir þeir mundu á sér hneykslast og yfirgefa sig þá lá það s. Pétri þungt líka sem Jesús tryði hönum svo lítt býðst þar fyrir til að hann vilji fyrir þá alla herranum Kristó líka vel í dauðanum fylgja
-		oth	16	0.19	1	rel	eintal	1593	36091	En litlu síðar þá að fram kom þá reyndust þeir í neyðinni svo sem hérinn reynist sínum ungum
-	illa	oth	16	0.19	1	rel	eintal	1593	36098	En rakt og blautt er það þá illa gengur
-		oth	16	0.19	1	rel	eintal	1593	36163	Þessir þrír voru Pétur Jóhannes og Jakob þeir sem áður á fjallinu Tabor höfðu séð þá himnesku dýrð herrans Kristí og hans dýrðarlega veldi og þá hann Jaíri dóttir af dauða vakti
-		oth	16	0.19	1	rel	eintal	1593	36167	Þá þú elskar þá agar þú
-		oth	17	0.3	1	rel	okur	1611	36261	Já þú ert á móti endurlausnarinnar skyldu sem á oss liggur því nær vér erum leystir af hendi vorra óvina þá eigum vér guði að þjóna á vora lífdaga í heilagleik og réttlæti
-		oth	17	0.3	1	rel	okur	1611	36267	Auk þess framferðis sem svo er ótérlega undir krist en á manna nafni í þessari öld framið þá gefur munnkristnin þann ávöxt af sér að þá guðsorðaþénarar kunngjöra leyndardóm evangelii sem er jesú christi forþénan með dristugri opnan síns munns að orðið skuli ei tómhent aftur koma þá hið fyrsta leggjast í salt og góða geymslu áminningar og ávítanir þeirra Í hjartanu á þeim sem áminnast og ávítast og verða svo fidelissimi asstictissimi
-		oth	17	0.3	1	rel	okur	1611	36307	Þá talað er um okur með hvörju þeir ágjörnu plaga að leita sínu hundahungri og fégirni lækning þá skal enginn svo fíflheimskur vera og meina að nökkur heilvita muni fordæma ærlega og vanalega höndlan í kaupum og sölum manna á meðal hvörja sá allsvitandi guð hefur eftir sínu vísdómsráði af öndverðu tilsett og samanfléttað og svo bundið mannkynið með eilífu kærleiksins bandi Að einn skyldi annars í sínum vanefnum og þrengingum leita og sá aftur á mót sem efni og formegan til hefði skyldi vanefnuðum og nauðstöddum hjálpa og víst fjærri ei það sér sjálfum fræðgar eða ábata leita heldur aðeins veikefnaðan náunga styðja og styrkja
-		oth	17	0.3	1	rel	okur	1611	36310	heldur straffa guðsorðaþénarar þá ótérlegu sem þeir ágjörnu taka sér fyrir hendur móti guðs orði og lagarétting kristilegs yfirvalds í því að þá þeir látast undir kristins manns nafni hjálpa sínum nauðstöddum náunga þá segi ég minnka þann mælirinn mæla hönum öðruvísi út en þeir tóku inn vexa gjaldið selja hönum dýrarar en eftir landsskapnum selja og hönum agnir fyrir korn ógilda vöru fyrir algilda svo sem rigtið er að þeir hafi gjört í nökkur umliðin ár guði til styggðar náunganum til útörmunar sér sjálfum til ríkdóms og stundlegar auðlegðar
-		oth	17	0.3	1	rel	okur	1611	36326	En þá minnsti gustur kemur er allt til ónýtis
-		oth	17	0.3	1	rel	okur	1611	36351	Þar næst segja lærðir menn að hebreskir kalli þessa synd í eftirlíkingu höggormabit eða tannanag höggorma því eins og maður finnur ei strax til eitursins þá höggormurinn hefur bitið hann heldur fellur þar eftir í hægan svefn En þegar hann vaknar aftur þá fyrsta skynjar hann að dauði er fyrir dyrum Svo fellur það fyrir hönum sem í sinni neyð lofar tvennum þrennum verðum fyrir eitt
-		oth	17	0.3	1	rel	okur	1611	36384	Og þá réttir komu á borð af aðskiljanlegum mat tilbúnir af nautum sauðum fuglum dýrum vildi svínið ekki neitt þiggja
-	jafnlega	oth	17	0.3	1	rel	okur	1611	36422	Þá segi ég hafa stórmektugir herrar og kóngar í veröldinni sett meðal annarra in positiva lego í sjálfum landslögunum vísan veg og máta eftir hvörju sínir undirsátar skyldu jafnan í kaupum og sölum ganga upp á þá sín lönd og lýðir héldist jafnlega við makt með leyfilegri loflegri og guðlegri næringarbjörg og kauphöndlan
-		oth	17	0.3	1	rel	okur	1611	36445	En hann hafði ólukkuna mitt á millum handa sér fyrr en hann grundaði þá hann heyrði að hans sál skyldi á þeirri sömu nótt rífast og slítast úr hans kropp
-		oth	17	0.3	1	rel	okur	1611	36455	En nú hann kemur í húsið til bróður síns þá sér hann strax djöfulinn í mynd einnar stórrar feitrar og bólginnar skepnu er sig gat ekki með nökkru móti úr stað hrært
-		oth	17	0.3	1	rel	okur	1611	36462	Og nú hann kemur í húsið sér hann að allt fer öðruvís fram en áður
-		oth	17	0.3	1	rel	okur	1611	36470	Þessi historía leiddi og fyrir sjónir að þó þessir sem kallist pfecti annonar þeir sem setja inn í landið með sínu okri hungur og hallæri meina og dreymi það að sín okurhöndlan sé viturlega uppbyrjuð og forsjálega stofnuð og fyrir guði og mönnum líðanleg og leyfileg þá skal þó þar að koma að pípan fær annað hljóð þá þeir skulu reikningskap standa hvar fyrir þeir hafi hér í heimi hlýtt djöflinum sem skipar þeim út að okra sínu góssi en guði sem bannar þeim það Þá sá óleyfilegi ábati sem þeir hlógu að hér skal hryggja þá og kvelja þeirra samviskur
-		oth	17	0.3	1	rel	okur	1611	36470	Þessi historía leiddi og fyrir sjónir að þó þessir sem kallist pfecti annonar þeir sem setja inn í landið með sínu okri hungur og hallæri meina og dreymi það að sín okurhöndlan sé viturlega uppbyrjuð og forsjálega stofnuð og fyrir guði og mönnum líðanleg og leyfileg þá skal þó þar að koma að pípan fær annað hljóð þá þeir skulu reikningskap standa hvar fyrir þeir hafi hér í heimi hlýtt djöflinum sem skipar þeim út að okra sínu góssi en guði sem bannar þeim það Þá sá óleyfilegi ábati sem þeir hlógu að hér skal hryggja þá og kvelja þeirra samviskur
-		oth	17	0.3	1	rel	okur	1611	36500	Annar var sá sem lét bera allt sitt góss til sín þá hann fann hvað sér leið
-		oth	17	0.3	1	rel	okur	1611	36517	Og þá bóndinn hafði tryglað hér og þar svo mikið gjald sem herrafrúin hafði upp sett að undanteknu einum skarfi fór hann til hennar með gjaldið
-		oth	17	0.3	1	rel	okur	1611	36523	En þá hún var nú að telja peningana datt þessi skarfur niður fyrir henni
-	þá	oth	17	0.3	1	rel	okur	1611	36585	En nái maður ekki inni í guðsríki hvar fær hann þá herbergi eftir þetta líf annarstaðar en í helvíti
-		oth	17	0.3	1	rel	okur	1611	36669	En annars heims kalla þeir með sinn nýja taxta undir hendinni því vond samviska byrgir niður í þeim hljóðin þá þeir hljóta að ganga nauðugir frá lífinu til dauðans frá gleði til hryggðar frá heiðri til skammar frá ljósi til myrkurs frá himnaríki til helvítis frá guði til djöflanna og þar óaflátanlega stentorea voce
-		oth	17	0.3	1	rel	okur	1611	36716	og stela undir sig dagvinnu hvörs dags og helst þá mest liggur á
-		oth	17	0.3	1	rel	okur	1611	36770	En í eilífðinni mun þetta sposka kompagni vissilega fá að vita og reyna hvað það leiðir eftir sig að hæða helgidóminn á náðarinnar tíma og vanbrúka sönglag sigurkirkju guðs í himninum og hans stríðskirkju hér á jörðunni þá hann hlýtur með sínum kompanis<dash/>bræðrum öllum fordæmdum nauðugur stikla með Starkaðarhljóðum í baðstofu eilífra kvala með nýtt cantori útaf vei og svei yfir sinni sálu og líkama undir lagi óaflátanlegrar ýlfranar óps og tannagnísturs
-		oth	17	0.3	1	rel	okur	1611	36789	og þvílíkt mátti auðveldlega skiljast af bréfi mér tilskrifuðu um árið þá ég teiknaði nökkuð móti galdravafi Jóns málara
-		oth	17	0.3	1	rel	okur	1611	36799	og hefi því mér til dægrastyttingar samantekið þessar fyrirfarandi greinir með hvörjum ég hefi borið mig að draga helst og umfram allt fyrir allra sjónir fram athæfi þeirra fégjörnu hér á klaka svo sem þá refar eru á eyrunum nauðugir dregnir úr grenjum sínum
-		tra	17	0.23	1	bio	olafuregils	1628	36820	Þá viti þér fyrst ræningjanna í Vestmannaeyjum spurðist í Grindavík og eða syðra þá voru hjá oss nóg stóryrði og óttaleysi og ekki sízt af þeim yfirsettu með erfiði og skanzasmíði á landinu hjá Dönsku<dash/>húsum svo og úti á skipum hvað gerast átti með mikilli framsýni
-		tra	17	0.23	1	bio	olafuregils	1628	36832	En þá kvöld var komið dróst fólkið í burt því þeir útlenzku létust vel þekkja skipin að það væru landvarnarskip sem við landið áttu að vera
-		tra	17	0.23	1	bio	olafuregils	1628	36839	Nú strax þá í lognið datt þá skutu illmennin með mesta hast 3 bátum fyrir borð sem að eru mjög geysistórir er þeir kalla slúffur
-	aldrei	tra	17	0.23	1	bio	olafuregils	1628	36841	og í þeirri tölu voru þeir engelsku duggarar sem þeim vísuðu þann óvana veg sem að þeir fóru hver aldrei hefir svo nokkur maður minnist þar upp á land komizt
-		tra	17	0.23	1	bio	olafuregils	1628	36876	Nú það gengur oss sem herrann vill nær að vér dæmumst þá refsumst vér af drottni svo að vér ekki MS:0 glötumst með þessum heimi
-		tra	17	0.23	1	bio	olafuregils	1628	36879	Nær vér svo fangnir svo sátum inni forvaraðir á þriðjudaginn þá söfnuðu þeir örgu skálkar öllum sem þeir náðu
-		tra	17	0.23	1	bio	olafuregils	1628	36881	Og þá þeir höfðu nú svo safnað fram að miðjum degi þá tóku þrjú húsin ekki meira af fólkinu
-		tra	17	0.23	1	bio	olafuregils	1628	36887	Nær eg sá þeirra höfuðbúnað þá þekkti eg að það voru Tyrkjar
-		tra	17	0.23	1	bio	olafuregils	1628	36892	Og nú þá er vér þetta auma fólk þar komum þá var stór gleði á þeim sem fyrir voru af þeirra liði
-		tra	17	0.23	1	bio	olafuregils	1628	36893	Og nær vér upp komum á skipið þá sáum vér allt karlfólk sem þar var fyrir af þeim sem eystra voru teknir í fjötrum vera hvers vér oss væntum
-		tra	17	0.23	1	bio	olafuregils	1628	36908	og þá það íslenzka fólkið aumkaði mig þá glöddu þeir sig
-		tra	17	0.23	1	bio	olafuregils	1628	36943	Þessi illmenni vundu upp segl undir eins og það stóra skipið sem austar lá þá þeir sáu Krabbann út koma sem þeir ræntu frá Dönskum
-		tra	17	0.23	1	bio	olafuregils	1628	36944	Og nær eð þeir gengu til segls þá skutu þeir af ix fallstykkjum
-		tra	17	0.23	1	bio	olafuregils	1628	36950	Og nú sem það auma eyjafólk sá sinn skilnað við landið þá var stór hryggð og eymdarkveinan þann allan dag
-		tra	17	0.23	1	bio	olafuregils	1628	36951	En þá því kveini linaði huggaði hver annan með guðs orði svo vel konur sem karlmenn já nær því ungir sem gamlir því guð hafði gefið því fólki mjög gott vit um sína sáluhjálp
-		tra	17	0.23	1	bio	olafuregils	1628	36971	En þá þessi illmenni heyrðu það að barnið gaf hljóð af sér þá söfnuðust þeir þar að flokkum saman
-		tra	17	0.23	1	bio	olafuregils	1628	36998	En þá að fram kom þá voru það Tyrkjar hinum að öllu líkir orðum og illskuverkum þeir eð út voru farnir af þeim illvirkjastað Asser fyrir 14 dögum á 27-27 skipum til þess að stela og ræna drepa og myrða þá kristnu
-		tra	17	0.23	1	bio	olafuregils	1628	37003	Og strax sem þeirra akkeri höfðu grunn þá var það fangaða fólkið á land látið með mesta hasti
-		tra	17	0.23	1	bio	olafuregils	1628	37010	Þá fyrst þetta fátæka fólk var á land látið þá kom svo mikill manngrúi að eg meina ómögulegt væri að telja til að skoða þetta fátæka fólk en þó ekki af týrannlegum ásetningi hver vinur frá sínum skilinn og svo börnin frá foreldrum
-		tra	17	0.23	1	bio	olafuregils	1628	37018	og síðan hann hefir það tekið þá er skipt í tvo parta
-		tra	17	0.23	1	bio	olafuregils	1628	37020	Nú þá þetta fátæka fólk kom upp á torgið þá voru látnir í hvern hópinn 30
-		tra	17	0.23	1	bio	olafuregils	1628	37023	Og þá vér svo á torgið komum var allt fólkið sett í kring og skoðað í sérhvers hendur og andlit
-		tra	17	0.23	1	bio	olafuregils	1628	37079	Item sá eg þar kameldýr í þeim stað hver að eru geysistór og sterk svo eg gat sem naumast náð upp á þau þá þau eru með sínum söðlum sem eg meina jafnan muni á þeim sitja
-		tra	17	0.23	1	bio	olafuregils	1628	37084	og þá þau eru keyrð þá er slegið um þeirra afturbein
-		tra	17	0.23	1	bio	olafuregils	1628	37135	Sá gaf mér nýja skó og svo einn pott brennivíns þá eg krankur var og iij álnir vaðmáls
-		tra	17	0.23	1	bio	olafuregils	1628	37151	og þá eg kom í það strætið og að því húsi sem að mín MS:0 kvinna og ungbarnakindur voru inni þá bað eg með allri auðmýkt og bænarorðum að þeir 4 sem mig sóttu vildu leyfa mér að kveðja mína kvinnu og svo börnin þau sem hjá henni voru og þau voru þá orðin dauðsjúk hvað eg sem naumast fá kunni við hverja eg mátti ekki tala x orðum fleira
-		tra	17	0.23	1	bio	olafuregils	1628	37151	og þá eg kom í það strætið og að því húsi sem að mín MS:0 kvinna og ungbarnakindur voru inni þá bað eg með allri auðmýkt og bænarorðum að þeir 4 sem mig sóttu vildu leyfa mér að kveðja mína kvinnu og svo börnin þau sem hjá henni voru og þau voru þá orðin dauðsjúk hvað eg sem naumast fá kunni við hverja eg mátti ekki tala x orðum fleira
-		tra	17	0.23	1	bio	olafuregils	1628	37167	Þá vér höfðum siglt eina dagreisu frá þeim illvirkjastað þá sáum vér Tyrkjaskip hvert að oss elti í tvo daga en náði oss þó ekki
-		tra	17	0.23	1	bio	olafuregils	1628	37169	Nú þá vér höfðum verið viku á leiðinni þá var stýrimaðurinn villtur sá sem aldrei dugði mikið að mínum dómi
-		tra	17	0.23	1	bio	olafuregils	1628	37178	En það kom þar til að eg fór til landsins að eg ekki þorði að vera eftir í skipinu þá minn stallbróðir fór til landsins því þar var á margra handa þjóð og misjöfn
-		tra	17	0.23	1	bio	olafuregils	1628	37180	Nú þá vér vorum svo komnir upp í fjörugrjótið þá gerði svo stóran vind að vér komumst hvergi burt
-		tra	17	0.23	1	bio	olafuregils	1628	37200	Og þá hann kom bífalaði hann oss að draga fötin af
-		tra	17	0.23	1	bio	olafuregils	1628	37202	og þá það var búið þá mátti fólkið koma í staðinn
-		tra	17	0.23	1	bio	olafuregils	1628	37228	og þar varð eg að skilja við minn góða förunaut þann góða Hamborgara með hverjum að nær við aftur komum eg og hann fórum til múkanna í þessum stað og báðum þá um hjálp
-		tra	17	0.23	1	bio	olafuregils	1628	37243	og svo eru þær prýddar með gull og silfur allt loftið og svo veggirnir ofan að gólfi item prédikunarstóllinn og altarið item sætið það sem múkurinn situr í þá hann skriftar
-		tra	17	0.23	1	bio	olafuregils	1628	37261	Og nær eð þessi hópur kemur að því húsi sem að sá sjúki er inni þá er múknum gefið rúm að ganga inn
-		tra	17	0.23	1	bio	olafuregils	1628	37335	Og á þeim vegi þá eg þangað fór sá eg líkindi til Rómaborgar
-		tra	17	0.23	1	bio	olafuregils	1628	37364	En þá eg kom í hennar hús þá voru þar bæði þýzkir menn og engelskir hverir að undirstóðu mín orð
-		tra	17	0.23	1	bio	olafuregils	1628	37379	En þó átti eg þá eg kom í það hús iiij brauðkökur í litlum strigapoka
-		tra	17	0.23	1	bio	olafuregils	1628	37380	En þá eg fór úr Italia keypti eg 18-18
-		tra	17	0.23	1	bio	olafuregils	1628	37390	og þá eg er að fá mat þá spyr mig einn af þeim skipherrum sá helzti hvað fyrir mann eg væri hvaðan eg væri að kominn og hvert eg ætlaði
-		tra	17	0.23	1	bio	olafuregils	1628	37391	Og þá eg honum þetta sagði stóð hann upp frá sínu borði
-		tra	17	0.23	1	bio	olafuregils	1628	37419	Þar sá eg fyrst smíðuð ij stórskip og það fyrst þá botninn er undir settur
-		tra	17	0.23	1	bio	olafuregils	1628	37444	og þá hann hefir hann klórað fullan af saurindum þá fer hún undan árum
-		tra	17	0.23	1	bio	olafuregils	1628	37450	Og nær þeir koma að þeim skipunum sem þeir vita að nokkru er út kastað þá hleypa þeir því niður
-		tra	17	0.23	1	bio	olafuregils	1628	37490	Og svo höfðum vér hinn allra bezta vind í 9 daga og þann xa í jólunum þó allra beztan þá vér sigldum í gegnum Strat sem þeir kalla við hverju þeir báru stóran kvíða því þar liggja jafnan sjóreyfarar
-		tra	17	0.23	1	bio	olafuregils	1628	37508	Og þá menn skulu farminn afleggja skipunum þá eru meir en iij vikur sjóar til lands
-		tra	17	0.23	1	bio	olafuregils	1628	37515	Nær eð þú fer yfir vötnin mun eg hjá þér vera svo að vatnsflóðin skuli ekki drekkja þér
-		tra	17	0.23	1	bio	olafuregils	1628	37518	Nær að eg kom inn í staðinn á þessu stóra skipi sem eg á kom þá kom minn góði Caritas út á skipið
-		tra	17	0.23	1	bio	olafuregils	1628	37523	Nú þá eg hafði verið iiij daga inn í staðnum á þessu stóra skipi þá varð eg þar matþrota fyrir mig og þann dreng sem skipið átti að geyma því að hann stal matnum og seldi sér fyrir peninga
-		tra	17	0.23	1	bio	olafuregils	1628	37541	og það gengur nótt og dag þá vindurinn er nokkur
-	fyrst	tra	17	0.23	1	bio	olafuregils	1628	37548	og innan um alla þá staði liggja skipin en ekki neitt fyrir utan nema þá annaðhvort að farmurinn er tekinn af eða látinn á því þar sem þeir hafa fyrst fundið eyrar og grynningar þá hafa þeir mokað stóra ósa og kastað þeim leirnum á báðar síður
-		tra	17	0.23	1	bio	olafuregils	1628	37592	og strax þá eg þar kom þá var eg meðtekinn sem einn engill
-		tra	17	0.23	1	bio	olafuregils	1628	37628	Þeir skrifararnir sem uppteikna náttúrur skepnanna þeir skrifa Þá svanurinn er sjúkur og sem næst kominn dauðanum þá syngi hann sem fegurst
-		tra	17	0.23	1	bio	olafuregils	1628	37637	og líkjast í því hrafninum sem eins hljóðar þá hann MS:0 er dauður ef hann er kreistur svo sem þá hann er lifandi
-		tra	17	0.23	1	bio	olafuregils	1628	37637	og líkjast í því hrafninum sem eins hljóðar þá hann MS:0 er dauður ef hann er kreistur svo sem þá hann er lifandi
-		tra	17	0.23	1	bio	olafuregils	1628	37643	Um mína reisu frá Kaupinhafn og til Íslands og hverninn eg var þar meðtekinn þá eg þar kom
-		tra	17	0.23	1	bio	olafuregils	1628	37660	En nær að eg þar kom þá tók það fátæka fólk í móti mér sem það hefði sína sjálfs missta vini þá beztu aftur heimt úr heljunni
-		tra	17	0.23	1	bio	olafuregils	1628	37670	Nú guð minn virðist til að opna þeim aftur og upp að láta sitt MS:miskunn miskunnar hjarta þá þeim mest á liggur
-		tra	17	0.23	1	bio	olafuregils	1628	37684	Svo gerir enn nú sú miskunnarlausa veröld við sína börn þá þeim liggur mest á en ekki með öðru móti
-		tra	17	0.23	1	bio	olafuregils	1628	37685	En sá himneski kærleiki vill með öngvu móti geyma sig né nokkurs bænir forsmá þeirra sem þær til hans senda og geri þær í Jesú nafni hvað eg með fyrirheitum og eftirdæmum vil bívísa að guð vill vissulega bænheyra oss þar sem vér biðjum eftir hans vilja
-		oth	17	0.23	1	rel	gerhard	1630	37938	En allt um það þá er iðrunin svo stór að þá hún skyggir á syndirnar þá kunna þær ekki að verða séðar lengur af Guði
-	áður	oth	17	0.23	1	rel	gerhard	1630	37954	Guðs sonur gengur ekki inn í þess manns hjarta með náðinni þar sem Jóhannes hefur ekki áður tilbúið honum veg með iðruninni
-		oth	17	0.23	1	rel	gerhard	1630	38017	Þú sem mér hefur gefið það sinni að vilja koma til þín þú munt og einninn það veita að þá ég kem þá verð ég einninn og meðtekinn og ekki útskúfaður því að þín orð eru líf og sannleiki
-		oth	17	0.23	1	rel	gerhard	1630	38171	eður hvað viltu fyrir þig bera á þeim degi þegar af þér verður heimtur reikningsskapur þar af hvað þú hefur gjört á öllum þeim tíma sem þú hefur lifað hér í heimi ?
-		oth	17	0.23	1	rel	gerhard	1630	38215	hvörninn skal hann þá ekki elska oss þá vér vorum sættir við hann ?
-	nú	oth	17	0.23	1	rel	gerhard	1630	38217	Skyldi Kristur þar hann er nú lifandi geta gleymt þeim hvörja hann svo heitt elskaði allt í dauðann ?
-		oth	17	0.23	1	rel	gerhard	1630	38279	Hefði hann haft hatur eður andstyggð á mér þá hefði hann vissulega ekki skapað mig þá ég var enginn
-		oth	17	0.23	1	rel	gerhard	1630	38280	Nú þótt það væri að sönnu mikil furða og dásemd elskunnar að Guð sýndi í því þá hann skapaði mig þá sést þó enn meiri furða og dásemd í því þegar hann endurleysti mig
-	nú	oth	17	0.23	1	rel	gerhard	1630	38299	heldur biður hann fyrir oss jafnlega þar hann nú situr til Guðs föður hægri handar
-		oth	17	0.23	1	rel	gerhard	1630	38361	Hann elskaði oss þá vér vorum hans óvinir því að elskuverk og miskunnarverk Guðs lifanda var það að hann sendi oss sinn son til endurlausnar
-		sag	17	0.21	1	nar	illugi	1650	38426	Hann var allefniligur maður þá hann óx upp
-		sag	17	0.21	1	nar	illugi	1650	38773	og varð atgangur hennar harður og langur áður Illugi fær höggvið af henni aðra höndina
-		sag	17	0.21	1	nar	illugi	1650	38792	Leið eigi langt um áður þau gerast ölvuð
-	nú	sag	17	0.21	1	nar	illugi	1650	39247	Illugi sá að svo var illt til vista þar sem þeir nú voru komnir að engi líkendi voru til að þar mætti lengi við haldast
-		sag	17	0.21	1	nar	illugi	1650	39400	Þá þeir koma að landi ganga þeir Hjarandi frá sjó
-		sag	17	0.21	1	nar	illugi	1650	39592	og heldur greiðliga sem jafnan þá er þau máttu áfram komast fyrir torfærum
-		sag	17	0.21	1	nar	illugi	1650	39658	Þá er Ari óx upp var hann mikill vexti og gerviligur og snemma líkligur til mikils höfðingja ef honum endist auðna til og aldur
-		sag	17	0.21	1	nar	illugi	1650	39765	Og þá er harðast lék ber þá undir land þar er fyrir voru boðar og blindsker
-		sag	17	0.21	1	nar	illugi	1650	39978	og kveður Illuga vilja skjáplast sér er hann tók aðra menn sér til fylgdar þá er nokkuð þrekvirki var fyrir höndum
-		sag	17	0.21	1	nar	illugi	1650	39986	Að morgni þá lýsa tók af degi ganga þeir félagar á hauginn
-		sag	17	0.21	1	nar	illugi	1650	39993	Síðan eftir þetta búast þeir að ganga í hauginn þá er þeir hafa viðuna rofið
-		aut	17	0.28	1	bio	pislarsaga	1659	40351	Lét hver bænda til skiptis mig vita nær þeir þar þjónustugjörð girntust eftir gömlu skikki bæði sín eigin og hinna vegna
-		aut	17	0.28	1	bio	pislarsaga	1659	40364	Nú sem ég var með fyrrnefndum Snæbirni þangað kominn gisti ég hjá honum í það sinn því það kom þá á hans hlut eftir venjunni
-		aut	17	0.28	1	bio	pislarsaga	1659	40437	Hvað þá svo til fellur mér þykir hinn sterkasti vitnisburður nær sem helst samviskan yfirbevísar manni sökina hver teikn þó ekki eru í miklu akti hjá sumum yfirdómurum í galdramálum sem ég hefi fengið að reyna
-		aut	17	0.28	1	bio	pislarsaga	1659	40444	Nú sem ég þetta fornam vissi ég ekki hvað ég skyldi gjöra
-		aut	17	0.28	1	bio	pislarsaga	1659	40450	og er hann fór heimleiðis eftir Guðs orðs lestur sást hann viðstaldrandi úti fyrir loftglugga baðstofunnar horfandi upp á gluggann eftir hverju vær tókum því vær vissum þann mann ekki áður fyrri hafa vana tilhaft neinnra slíkra afkróka eða einstöðu þá hann hafði hér til kirkju komið
-		aut	17	0.28	1	bio	pislarsaga	1659	40469	En strax sem blossinn laust að þeim djöfli stökk hann jafnskjótt uppá mig en þó enn áfergilegar upp á þann er byssu þeirri afhleypti svo hann stóðst varla svo við báðir urðum þar varir við
-	fyrrum	aut	17	0.28	1	bio	pislarsaga	1659	40503	og vildi sem siður er til gjöra bæn mína þar sem ég var fyrrum vanur í kórnum hjá stúkunni sem Jón eldri hafði staðið utanfyrir og fyrr segir
-		aut	17	0.28	1	bio	pislarsaga	1659	40528	En á samri nóttu þá langt var á vöku komið kom að mér sá ofbjóður aftur svo sem áður fyrri í kirkjunni
-		aut	17	0.28	1	bio	pislarsaga	1659	40558	Þá ég var nú heim kominn frá Arnardal með því ég sá mér þar öngvu vægðarmeira heldur en heima sérdeilis síðan þeir vondu menn vissu af minni þarveru og að gengnu öðru þingboðinu hvört að sína fardaga hélt degi fyrr en þingað var því valdsmennirnir töldu til forfalla um það fyrra sem þeirra dómur útvísar þá þóttist ég ekki heldur varhluta verða af djöflanna kynngi heldur en í Arnardal þegar hið fyrra boðið með heimskubréfinu sem því fylgdi gengið hafði
-		aut	17	0.28	1	bio	pislarsaga	1659	40559	Þar um mun sá frómi mann Jón Ólafsson sem kenndur er við þá austindíansku reisu ennnú að ég vona minnast og til ranka sem með mínu heimafólki lá upp yfir mér þá mér gagnaðist ekki í rúminu að liggja sem ég var vanur þá að láta fyrirberast
-		aut	17	0.28	1	bio	pislarsaga	1659	40575	en þá mér leiddist það að heyra svaraði ég Jóni því hann bölvaði ekki heldur þeim sem valdir væri af þeim galdri
-		aut	17	0.28	1	bio	pislarsaga	1659	40586	Þá yngri Jón það sá stóð hann upp
-		aut	17	0.28	1	bio	pislarsaga	1659	40605	Þegar þinginu sleit og þeir feðgar fóru heimleiðis heyrða ég getið eftir þeim skyggnu að líka hefði sést þar merki til að djöflagangurinn hefði þá inn eftir sveimað og sést hefði að sjórinn og eyrin sem inn veit og yfir hefði gengið og svo sem bárað eða verið á reiðiskjálfi álíka til að mynda og þá jarðskjálfti gengur yfir þvert og endilangt
-		aut	17	0.28	1	bio	pislarsaga	1659	40610	og kann hann að sjá hvað hræðsla og kvíði hefur að vinna því ég meina galdramenn öflugasta vera þá þeir eru einhuga og óhræddir í sinni vonsku
-		aut	17	0.28	1	bio	pislarsaga	1659	40617	Sá maður kom undan þingfólkinu hvör þá hann var kominn hingað til Eyrar þá var hann af djöfullegum árásum þunglega sleginn og dauðvona af bæjarhlaðinu inn í bæinn borinn og uppí rúm lagður í skálanum
-		aut	17	0.28	1	bio	pislarsaga	1659	40619	En þá raknaði við ofbauð hönum
-		aut	17	0.28	1	bio	pislarsaga	1659	40638	en hann tók því í það sinn hvergi nærri í Súðavík þá ég hans aðgjörða með fyrstunni beiddumst
-		aut	17	0.28	1	bio	pislarsaga	1659	40642	En af því það var gjört á björtum degi og hinir þá til fólksins sást höfðu duflað í sínum fórum og kastað kistulokum sem allar vonir til voru þá fannst ekkert af þeim galdrakverum
-	nú	aut	17	0.28	1	bio	pislarsaga	1659	40650	Þannin sem nú hefur verið um skrifað skildust þeir veraldligu yfirdómarar og dómendur við mig og þennan bæ í slíku og þvílíku morði liggjandi
-		aut	17	0.28	1	bio	pislarsaga	1659	40664	Þá mér var enn samt í rúminu þá lagðist ég niður á sjálft gólfið því ég vissi ekki neinnar vægðar að leita
